Unique Key,Created Date,Closed Date,Descriptor,Location Type,Incident Zip,Incident Address,Street Name,Address Type,Status,Due Date,Resolution Description,Resolution Action Updated Date,Borough,X Coordinate (State Plane),Y Coordinate (State Plane),Park Borough,Latitude,Longitude,Location,area_name,year,geo_id,pop_25_plus,pop_25_less_9th,pop_25_hs_grad,pop_25_bach_plus,pop_25_34_bach_plus,pop_45_64_bach_plus
16441377,04/14/2010 10:57:51 AM,05/21/2010 11:05:32 AM,Rooster,Residence,10305.0,53 DOTY AVENUE,DOTY AVENUE,ADDRESS,Closed,05/14/2010 10:57:51 AM,"The Office of Veterinary Public Health Services tried to investigate the complaint twice but was not able to gain access.  In order to increase the likelihood of an inspection, please provide additional access information and submit a new Service Request.",05/21/2010 11:05:32 AM,STATEN ISLAND,966300.0,155303.0,STATEN ISLAND,40.59292888363518,-74.06463201843427,"(40.59292888363518, -74.06463201843427)",Staten Island,2010,0500000US36085,311146,15557.3,105167.34799999998,35159.498,67997,31.0
16444434,04/14/2010 11:23:24 AM,,Rooster,Residence,11212.0,1703 EAST NEW YORK AVENUE,EAST NEW YORK AVENUE,ADDRESS,Assigned,05/14/2010 11:23:24 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",04/14/2010 04:18:34 PM,BROOKLYN,1010497.0,185092.0,BROOKLYN,40.6746726268358,-73.90537738315753,"(40.6746726268358, -73.90537738315753)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16449811,04/15/2010 08:06:40 AM,05/11/2010 10:50:57 AM,Rooster,Residence,10458.0,2400 VALENTINE AVENUE,VALENTINE AVENUE,ADDRESS,Closed,05/15/2010 08:06:40 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/11/2010 10:50:57 AM,BRONX,1012720.0,252400.0,BRONX,40.85940856677234,-73.89707818938557,"(40.85940856677234, -73.89707818938557)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16449839,04/15/2010 12:55:28 PM,05/11/2010 11:28:00 AM,Snake,Residence,10463.0,3340 BAILEY AVENUE,BAILEY AVENUE,ADDRESS,Closed,05/15/2010 12:55:28 PM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,05/11/2010 11:28:00 AM,BRONX,1011668.0,259885.0,BRONX,40.87995592223145,-73.90085064061505,"(40.87995592223145, -73.90085064061505)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16469282,04/18/2010 11:46:04 AM,04/21/2010 09:34:55 AM,Rooster,Residence,11223.0,1122 AVENUE T,AVENUE T,ADDRESS,Closed,05/18/2010 11:46:04 AM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,04/21/2010 09:34:55 AM,BROOKLYN,995065.0,158099.0,BROOKLYN,40.600614916698696,-73.96105427831091,"(40.600614916698696, -73.96105427831091)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16469764,04/18/2010 05:23:53 PM,05/12/2010 01:29:14 PM,Rooster,Residence,11237.0,272 WYCKOFF AVENUE,WYCKOFF AVENUE,ADDRESS,Closed,05/18/2010 05:23:53 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/12/2010 01:29:14 PM,BROOKLYN,1008605.0,194363.0,BROOKLYN,40.70012479041096,-73.91216468212984,"(40.70012479041096, -73.91216468212984)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16473876,04/19/2010 02:14:36 PM,05/19/2010 03:54:35 PM,Rooster,Residence,10453.0,2265 CRESTON AVENUE,CRESTON AVENUE,ADDRESS,Closed,05/19/2010 02:14:36 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/19/2010 03:54:35 PM,BRONX,1011544.0,251566.0,BRONX,40.85712320241585,-73.90133293574357,"(40.85712320241585, -73.90133293574357)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16474420,04/19/2010 09:11:57 AM,04/21/2010 09:51:01 AM,Rooster,Residence,10002.0,,,INTERSECTION,Closed,05/19/2010 09:11:57 AM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,04/21/2010 09:51:01 AM,MANHATTAN,986605.0,201966.0,MANHATTAN,40.721026421757614,-73.99150412597088,"(40.721026421757614, -73.99150412597088)",New York,2010,0500000US36061,1166760,99174.6,155179.08,317358.72,243451,61.0
16498994,04/22/2010 06:35:46 PM,,Other,Residence,10474.0,654 MANIDA STREET,MANIDA STREET,ADDRESS,Open,05/22/2010 06:35:46 PM,The Department of Health and Mental Hygiene has investigated this Service Request and found the situation to be a Harboring Bees or Wasp Complaint. The Agency should respond to this Service Request in 30 days.,,BRONX,1015245.0,235541.0,BRONX,40.813127025929184,-73.88802798504483,"(40.813127025929184, -73.88802798504483)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16508728,04/23/2010 03:28:03 PM,04/29/2010 03:15:30 PM,Other,Residence,11372.0,37-51 95 STREET,95 STREET,ADDRESS,Closed,05/23/2010 03:28:03 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,04/29/2010 03:15:30 PM,QUEENS,1019670.0,212804.0,QUEENS,40.750703429723295,-73.87216219839146,"(40.750703429723295, -73.87216219839146)",Queens,2010,0500000US36081,1527856,158897.024,436966.816,157369.168,331446,31.6
16515754,04/24/2010 01:03:33 PM,05/26/2010 01:45:17 PM,Rooster,Residence,11221.0,1310 MYRTLE AVENUE,MYRTLE AVENUE,ADDRESS,Closed,05/24/2010 01:03:33 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/26/2010 01:45:17 PM,BROOKLYN,1005434.0,193678.0,BROOKLYN,40.69825278516184,-73.92360291310432,"(40.69825278516184, -73.92360291310432)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16523426,04/26/2010 10:17:38 AM,04/26/2010 01:06:20 PM,Other,Residence,11219.0,6516 14 AVENUE,14 AVENUE,ADDRESS,Closed,05/26/2010 10:17:38 AM,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,04/26/2010 01:06:20 PM,BROOKLYN,984391.0,166799.0,BROOKLYN,40.62450122159468,-73.99949206548122,"(40.62450122159468, -73.99949206548122)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16523758,04/26/2010 09:20:45 AM,04/26/2010 11:37:57 AM,Rooster,Residence,11357.0,149-50 CROSS ISLAND PARKWAY,CROSS ISLAND PARKWAY,ADDRESS,Closed,05/26/2010 09:20:45 AM,The Department of Health and Mental Hygiene cannot send official written documentation because the mailing information provided was incorrect or incomplete.  Please verify the mailing information provided and submit a new Service Request.,04/26/2010 11:37:57 AM,QUEENS,1035598.0,226076.0,QUEENS,40.787053391156896,-73.81457363628762,"(40.787053391156896, -73.81457363628762)",Queens,2010,0500000US36081,1527856,158897.024,436966.816,157369.168,331446,31.6
16547915,04/29/2010 04:13:38 PM,05/28/2010 02:29:11 PM,Snake,Residence,10466.0,4116 LOWERRE PLACE,LOWERRE PLACE,ADDRESS,Closed,05/29/2010 04:13:38 PM,"The Office of Veterinary Public Health Services tried to investigate the complaint twice but was not able to gain access.  In order to increase the likelihood of an inspection, please provide additional access information and submit a new Service Request.",05/28/2010 02:29:11 PM,BRONX,1023068.0,264104.0,BRONX,40.89149296138895,-73.8596014064048,"(40.89149296138895, -73.8596014064048)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16549822,04/29/2010 09:51:32 AM,05/12/2010 02:50:28 PM,Rooster,Residence,11237.0,268 WYKOFF AVENUE,WYKOFF AVENUE,ADDRESS,Closed,05/29/2010 09:51:32 AM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,05/12/2010 02:50:28 PM,BROOKLYN,1008572.0,194387.0,BROOKLYN,40.7001907555304,-73.9122836085366,"(40.7001907555304, -73.9122836085366)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16549823,04/29/2010 01:12:45 PM,05/21/2010 11:25:35 AM,Rooster,Residence,10307.0,399 ELLIS STREET,ELLIS STREET,ADDRESS,Closed,05/29/2010 01:12:45 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/21/2010 11:25:35 AM,STATEN ISLAND,914488.0,126520.0,STATEN ISLAND,40.51366900840395,-74.25089243189038,"(40.51366900840395, -74.25089243189038)",Staten Island,2010,0500000US36085,311146,15557.3,105167.34799999998,35159.498,67997,31.0
16560981,05/01/2010 07:24:42 PM,05/21/2010 11:50:48 AM,Snake,Residence,10452.0,1347 CROMWELL AVENUE,CROMWELL AVENUE,ADDRESS,Closed,05/31/2010 07:24:42 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/21/2010 11:50:48 AM,BRONX,1006253.0,245160.0,BRONX,40.8395554020083,-73.92048076638653,"(40.8395554020083, -73.92048076638653)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16561642,05/01/2010 02:14:22 PM,05/04/2010 09:20:15 AM,Rooster,Residence,10462.0,1716 BARNES AVENUE,BARNES AVENUE,ADDRESS,Closed,05/31/2010 02:14:22 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,05/04/2010 09:20:15 AM,BRONX,1022381.0,247123.0,BRONX,40.84488834488267,-73.86218280165642,"(40.84488834488267, -73.86218280165642)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16568652,05/03/2010 12:12:59 PM,05/03/2010 03:47:26 PM,Snake,Residence,10451.0,3204 PARK AVENUE,PARK AVENUE,ADDRESS,Closed,06/02/2010 12:12:59 PM,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,05/03/2010 03:47:26 PM,BRONX,1007419.0,239928.0,BRONX,40.82519209110006,-73.9162848946845,"(40.82519209110006, -73.9162848946845)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16568779,05/03/2010 12:40:39 PM,,Rooster,Residence,11211.0,269 POWERS STREET,POWERS STREET,ADDRESS,Assigned,06/02/2010 12:40:39 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",05/04/2010 03:16:04 PM,BROOKLYN,1001108.0,199084.0,BROOKLYN,40.71310027573483,-73.93919047796373,"(40.71310027573483, -73.93919047796373)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16582392,05/04/2010 11:08:35 AM,06/03/2010 10:42:26 AM,Rooster,Residence,11423.0,82-22 189 STREET,189 STREET,ADDRESS,Closed,06/03/2010 11:08:35 AM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,06/03/2010 10:42:26 AM,QUEENS,1045649.0,203777.0,QUEENS,40.72578440560069,-73.7784815423205,"(40.72578440560069, -73.7784815423205)",Queens,2010,0500000US36081,1527856,158897.024,436966.816,157369.168,331446,31.6
16583586,05/04/2010 01:08:42 PM,05/28/2010 02:10:41 PM,Rooster,Residence,10462.0,1722 WALLACE AVENUE,WALLACE AVENUE,ADDRESS,Closed,06/03/2010 01:08:42 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,05/28/2010 02:10:41 PM,BRONX,1022133.0,247080.0,BRONX,40.844771390089726,-73.86307939163048,"(40.844771390089726, -73.86307939163048)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16590561,05/05/2010 04:31:37 PM,05/11/2010 10:30:05 AM,Rooster,Residence,11206.0,104 HART STREET,HART STREET,ADDRESS,Closed,06/04/2010 04:31:37 PM,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,05/11/2010 10:30:05 AM,BROOKLYN,998825.0,191875.0,BROOKLYN,40.6933173225884,-73.94744122719375,"(40.6933173225884, -73.94744122719375)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16591145,05/05/2010 11:28:33 AM,05/06/2010 03:36:26 PM,Rooster,Residence,11206.0,116 HART STREET,HART STREET,ADDRESS,Closed,06/04/2010 11:28:33 AM,The Office of Veterinary Public Health Services has contacted the customer and provided status of the Service Request.  No further investigation is needed.,05/06/2010 03:36:26 PM,BROOKLYN,998926.0,191890.0,BROOKLYN,40.693358327200066,-73.94707697943545,"(40.693358327200066, -73.94707697943545)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16597639,05/06/2010 06:30:00 PM,05/07/2010 09:01:14 AM,Other,Residence,11221.0,167 CENTRAL AVENUE,CENTRAL AVENUE,ADDRESS,Closed,06/05/2010 06:30:00 PM,The Department of Health and Mental Hygiene has reviewed and closed the Service Request.,05/07/2010 09:01:14 AM,BROOKLYN,1004629.0,193900.0,BROOKLYN,40.69886401359755,-73.92650535814991,"(40.69886401359755, -73.92650535814991)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16599285,05/06/2010 09:34:37 AM,05/06/2010 03:18:06 PM,Rooster,Residence,10009.0,,,INTERSECTION,Closed,06/05/2010 09:34:37 AM,The Department of Health and Mental Hygiene has determined that this issue is not within its jurisdiction; it cannot be determined if another agency would regulate the issue reported. This Service Request has been closed.,05/06/2010 03:18:06 PM,MANHATTAN,989869.0,202646.0,MANHATTAN,40.72289138636676,-73.9797283853858,"(40.72289138636676, -73.9797283853858)",New York,2010,0500000US36061,1166760,99174.6,155179.08,317358.72,243451,61.0
16600707,05/06/2010 10:02:56 AM,,Rooster,Residence,11418.0,87-26 113 STREET,113 STREET,ADDRESS,Assigned,06/05/2010 10:02:56 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",05/06/2010 04:35:13 PM,QUEENS,1029867.0,193438.0,QUEENS,40.69750182472247,-73.83549054639057,"(40.69750182472247, -73.83549054639057)",Queens,2010,0500000US36081,1527856,158897.024,436966.816,157369.168,331446,31.6
16617816,05/09/2010 11:20:20 AM,,Rooster,Residence,11219.0,4305 12 AVENUE,12 AVENUE,ADDRESS,Assigned,06/08/2010 11:20:20 AM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",05/10/2010 04:15:48 PM,BROOKLYN,986770.0,172305.0,BROOKLYN,40.639613668728146,-73.99091996540443,"(40.639613668728146, -73.99091996540443)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16617882,05/09/2010 11:57:44 AM,05/10/2010 10:23:15 AM,Rooster,Residence,11414.0,83-11 149 AVENUE,149 AVENUE,ADDRESS,Closed,06/08/2010 11:57:44 AM,The Department of Health and Mental Hygiene cannot send official written documentation because the mailing information provided was incorrect or incomplete.  Please verify the mailing information provided and submit a new Service Request.,05/10/2010 10:23:15 AM,QUEENS,1025348.0,183159.0,QUEENS,40.66931049384996,-73.8518501630468,"(40.66931049384996, -73.8518501630468)",Queens,2010,0500000US36081,1527856,158897.024,436966.816,157369.168,331446,31.6
16623237,05/10/2010 03:27:45 PM,06/02/2010 04:02:00 PM,Rooster,Residence,11206.0,100 HART STREET,HART STREET,ADDRESS,Closed,06/09/2010 03:27:45 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,06/02/2010 03:52:28 PM,BROOKLYN,998792.0,191870.0,BROOKLYN,40.69330365303287,-73.94756023895417,"(40.69330365303287, -73.94756023895417)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16633533,05/11/2010 11:26:09 AM,05/11/2010 01:13:38 PM,Ferret,Residence,10310.0,29 OAKLAND AVENUE,OAKLAND AVENUE,ADDRESS,Closed,06/10/2010 11:26:09 AM,The Department of Health and Mental Hygiene cannot send official written documentation because the mailing information provided was incorrect or incomplete.  Please verify the mailing information provided and submit a new Service Request.,05/11/2010 01:13:38 PM,STATEN ISLAND,953169.0,172170.0,STATEN ISLAND,40.639188947700475,-74.11199001403529,"(40.639188947700475, -74.11199001403529)",Staten Island,2010,0500000US36085,311146,15557.3,105167.34799999998,35159.498,67997,31.0
16671990,05/17/2010 02:51:28 PM,,Rooster,Residence,10472.0,2148 HAVILAND AVENUE,HAVILAND AVENUE,ADDRESS,Assigned,06/16/2010 02:51:28 PM,"The Department of Health and Mental Hygiene has sent official written documentation to the Owner or Landlord warning them of potential violations and instructing them to correct the situation.  If the situation persists 21 days after the initial complaint, please submit a new Service Request.",05/17/2010 05:01:00 PM,BRONX,1025007.0,241782.0,BRONX,40.830217139292195,-73.85272410031455,"(40.830217139292195, -73.85272410031455)",The Bronx,2010,0500000US36005,840009,128521.37700000001,237722.547,54600.585,191951,18.8
16673929,05/17/2010 07:09:27 PM,06/08/2010 01:51:02 PM,Rooster,Residence,11221.0,460 VANBUREN STREET,VANBUREN STREET,ADDRESS,Closed,06/16/2010 07:09:27 PM,The Department of Health and Mental Hygiene has investigated the Service Request and no violations were cited.,06/08/2010 01:51:02 PM,BROOKLYN,1003715.0,191251.0,BROOKLYN,40.69159518313743,-73.9298092530463,"(40.69159518313743, -73.9298092530463)",Kings,2010,0500000US36047,1613215,180680.08,464605.92,174227.22,342810,31.6
16682068,05/18/2010 11:49:48 AM,06/09/2010 11:09:45 AM,Rooster,Residence,11420.0,126-20 135 AVENUE,135 AVENUE,ADDRESS,Closed,06/17/2010 11:49:48 AM,The Department of Health and Mental Hygiene has investigated the Service Request and issued a Notice of Violation.  No further action will be taken.,06/09/2010 11:09:45 AM,QUEENS,1036048.0,183126.0,QUEENS,40.66916377963553,-73.81327922216317,"(40.66916377963553, -73.81327922216317)",Queens,2010,0500000US36081,1527856,158897.024,436966.816,157369.168,331446,31.6
